"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_END_ID","TRUE_ALIGNMENT","ILS_TYPE","RIGHT_HAND_TRAFFIC_PAT_FLAG","RWY_MARKING_TYPE_CODE","RWY_MARKING_COND","RWY_END_LAT_DEG","RWY_END_LAT_MIN","RWY_END_LAT_SEC","RWY_END_LAT_HEMIS","LAT_DECIMAL","RWY_END_LONG_DEG","RWY_END_LONG_MIN","RWY_END_LONG_SEC","RWY_END_LONG_HEMIS","LONG_DECIMAL","RWY_END_ELEV","THR_CROSSING_HGT","VISUAL_GLIDE_PATH_ANGLE","DISPLACED_THR_LAT_DEG","DISPLACED_THR_LAT_MIN","DISPLACED_THR_LAT_SEC","DISPLACED_THR_LAT_HEMIS","LAT_DISPLACED_THR_DECIMAL","DISPLACED_THR_LONG_DEG","DISPLACED_THR_LONG_MIN","DISPLACED_THR_LONG_SEC","DISPLACED_THR_LONG_HEMIS","LONG_DISPLACED_THR_DECIMAL","DISPLACED_THR_ELEV","DISPLACED_THR_LEN","TDZ_ELEV","VGSI_CODE","RWY_VISUAL_RANGE_EQUIP_CODE","RWY_VSBY_VALUE_EQUIP_FLAG","APCH_LGT_SYSTEM_CODE","RWY_END_LGTS_FLAG","CNTRLN_LGTS_AVBL_FLAG","TDZ_LGT_AVBL_FLAG","OBSTN_TYPE","OBSTN_MRKD_CODE","FAR_PART_77_CODE","OBSTN_CLNC_SLOPE","OBSTN_HGT","DIST_FROM_THR","CNTRLN_OFFSET","CNTRLN_DIR_CODE","RWY_GRAD","RWY_GRAD_DIRECTION","RWY_END_PSN_SOURCE","RWY_END_PSN_DATE","RWY_END_ELEV_SOURCE","RWY_END_ELEV_DATE","DSPL_THR_PSN_SOURCE","RWY_END_DSPL_THR_PSN_DATE","DSPL_THR_ELEV_SOURCE","RWY_END_DSPL_THR_ELEV_DATE","TDZ_ELEV_SOURCE","RWY_END_TDZ_ELEV_DATE","TKOF_RUN_AVBL","TKOF_DIST_AVBL","ACLT_STOP_DIST_AVBL","LNDG_DIST_AVBL","LAHSO_ALD","RWY_END_INTERSECT_LAHSO","LAHSO_DESC","LAHSO_LAT","LAT_LAHSO_DECIMAL","LAHSO_LONG","LONG_LAHSO_DECIMAL","LAHSO_PSN_SOURCE","RWY_END_LAHSO_PSN_DATE"
"2026/02/19","19607.36","A","OR","5S6","SIXES","US","14/32","14",159,"","N","BSC","GOOD",42,51,52.4717,"N",42.86457547,124,31,16.304,"W",-124.52119555,201,,,,,,"",,,,,"",,,,,"","","","","Y","","","TREES","","A(V)",16,14,436,0,"B",,"","ADO","2025/06/10","ADO","2025/06/10","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19607.36","A","OR","5S6","SIXES","US","14/32","32",339,"","N","BSC","GOOD",42,51,5.3851,"N",42.85149586,124,30,51.922,"W",-124.51442277,202,,,,,,"",,,,,"",,,,,"","","","","Y","","","BRUSH","","A(V)",14,15,424,0,"B",,"","ADO","2025/06/10","ADO","2025/06/10","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19607.39","A","OR","5OR4","SPRAGUE RIVER","US","10/28","10",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19607.39","A","OR","5OR4","SPRAGUE RIVER","US","10/28","28",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19607.711","A","OR","36OR","SPRINGFIELD/JASPER","US","12/30","12",,"","Y","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19607.711","A","OR","36OR","SPRINGFIELD/JASPER","US","12/30","30",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19607.712","H","OR","41OR","SPRINGFIELD","US","H1","H1",,"","","","",44,3,13.05,"N",44.053625,123,0,12.93,"W",-123.00359166,46,,,,,,"",,,,,"",,,,,"","","","","","","","BLDG","LM","",,,,,"",,"","FAA-EST IMAGERY","2016/05/29","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19607.713","H","OR","OG64","SPRINGFIELD","US","H1","H1",,"","","NONE","FAIR",44,4,52.62,"N",44.08128333,123,1,35.25,"W",-123.02645833,589,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19607.9","A","OR","37OR","STARKEY","US","NE/SW","NE",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","N","","N","N","N","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19607.9","A","OR","37OR","STARKEY","US","NE/SW","SW",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","N","","N","N","N","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19608.4","H","OR","5OR7","STAYTON","US","H1","H1",,"","","","",44,48,20.9,"N",44.80580555,122,47,3.95,"W",-122.78443055,515,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2014/07/14","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19608.41","A","OR","5OR8","STAYTON","US","15/33","15",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINE","M","",,,1000,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19608.41","A","OR","5OR8","STAYTON","US","15/33","33",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19608.411","A","OR","5OR9","STAYTON","US","16/34","16",,"","Y","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,100,250,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19608.411","A","OR","5OR9","STAYTON","US","16/34","34",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19608.412","A","OR","8OR2","STAYTON","US","14/32","14",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","",,50,400,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19608.412","A","OR","8OR2","STAYTON","US","14/32","32",,"","Y","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINE","","",,,300,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19609.1","A","OR","1OR5","SUMMERVILLE","US","17/35","17",,"","","","",45,31,18.74,"N",45.52187222,118,2,55.22,"W",-118.04867222,2924,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","2020/11/10","OWNER","2020/11/10","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19609.1","A","OR","1OR5","SUMMERVILLE","US","17/35","35",,"","Y","","",45,30,57.42,"N",45.51595,118,2,46.13,"W",-118.04614722,2873,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","2020/11/10","OWNER","2020/11/10","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19609.8","A","OR","S21","SUNRIVER","US","18/36","18",196,"","Y","NPI","GOOD",43,53,0.6468,"N",43.883513,121,27,0.7703,"W",-121.45021397,4158.7,45,3.5,43,52,59.165,"N",43.88310138,121,27,1.354,"W",-121.45037611,4158.5,156,4162.1,"P4L","","","","Y","","","","","A(NP)",34,,,,"",,"","3RD PARTY SURVEY","2020/09/29","3RD PARTY SURVEY","2020/09/29","3RD PARTY SURVEY","2020/09/29","3RD PARTY SURVEY","2020/09/29","3RD PARTY SURVEY","2020/09/29",,,,,,"","","",,"",,"",""
"2026/02/19","19609.8","A","OR","S21","SUNRIVER","US","18/36","36",16,"","N","BSC","GOOD",43,52,8.8022,"N",43.86911172,121,27,21.1981,"W",-121.45588836,4163.5,49,3.5,,,,"",,,,,"",,,,4163.5,"P4L","","","","Y","","","TREES","","A(V)",22,80,2000,150,"B",,"","3RD PARTY SURVEY","2020/09/29","3RD PARTY SURVEY","2020/09/29","","","","","3RD PARTY SURVEY","2020/09/29",,,,,,"","","",,"",,"",""
"2026/02/19","19610.02","A","OR","OG24","SUTHERLIN","US","08/26","08",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,30,800,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19610.02","A","OR","OG24","SUTHERLIN","US","08/26","26",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,30,800,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19612.02","H","OR","OR97","SWEET HOME","US","H1","H1",,"","","","",44,24,20,"N",44.40555555,122,40,36,"W",-122.67666666,645.5,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","2022/06/10","OWNER","2022/06/10","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19614.","A","OR","DLS","THE DALLES","US","07/25","07",88,"","N","PIR","GOOD",45,37,14.894,"N",45.62080388,121,10,40.865,"W",-121.17801805,211.1,,,45,37,15.045,"N",45.62084583,121,10,34.676,"W",-121.17629888,212.3,440,239.5,"","","","","","","","POLE","","B(V)",17,34,796,112,"L",,"","NGS","1997/10/22","NGS","1997/10/22","NGS","1997/10/22","NGS","1997/10/22","AVN","2011/04/11",,,,,,"","","",,"",,"",""
"2026/02/19","19614.","A","OR","DLS","THE DALLES","US","07/25","25",268,"LDA/DME","N","PIR","GOOD",45,37,16.488,"N",45.62124666,121,9,35.53,"W",-121.15986944,242.7,,,45,37,16.421,"N",45.62122805,121,9,38.283,"W",-121.16063416,242.9,196,243.3,"","","","","","","","","","B(V)",50,,,,"",,"","NGS","1997/10/22","NGS","1997/10/22","NGS","1997/10/22","NGS","1997/10/22","AVN","2011/04/11",,,,,,"","","",,"",,"",""
"2026/02/19","19614.","A","OR","DLS","THE DALLES","US","13/31","13",145,"","N","BSC","GOOD",45,37,24.708,"N",45.62353,121,10,24.363,"W",-121.17343416,210.9,,,45,37,23.093,"N",45.62308138,121,10,22.747,"W",-121.17298527,210.9,200,240.3,"","","","","","","","TREES","","B(V)",0,15,201,107,"L",,"","ADO","2013/03/04","ADO","2013/03/04","NGS","1997/10/22","NGS","1997/10/22","AVN","2011/04/11",,,,,,"","","",,"",,"",""
"2026/02/19","19614.","A","OR","DLS","THE DALLES","US","13/31","31",325,"","N","BSC","GOOD",45,36,43.684,"N",45.61213444,121,9,42.841,"W",-121.16190027,238.9,,,,,,"",,,,,"",,,,242.1,"","","","","Y","","","","","B(V)",50,,,,"",,"","ADO","2013/03/04","ADO","2013/03/04","","","","","AVN","2011/04/11",,,,,,"","","",,"",,"",""
"2026/02/19","19614.02","A","OR","6OR1","THE DALLES","US","08/26","08",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19614.02","A","OR","6OR1","THE DALLES","US","08/26","26",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19614.04","H","OR","09OR","THE DALLES","US","H1","H1",,"","","","",45,35,14.06,"N",45.58723888,121,9,49.76,"W",-121.16382222,300,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2016/03/31","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19614.1","A","OR","6OR2","THE DALLES","US","07/25","07",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19614.1","A","OR","6OR2","THE DALLES","US","07/25","25",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19615.","A","OR","OG34","TIGARD","US","16/34","16",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINES","","",,,10,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19615.","A","OR","OG34","TIGARD","US","16/34","34",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","",,,100,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19616.","A","OR","TMK","TILLAMOOK","US","01/19","01",30,"","N","BSC","FAIR",45,24,54.5318,"N",45.41514772,123,48,58.8254,"W",-123.81634038,28.7,45,4,,,,"",,,,,"",,,,35.6,"P2L","","","","","","","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2010/05/11","3RD PARTY SURVEY","2010/05/11","","","","","3RD PARTY SURVEY","2010/05/11",,,,,,"","","",,"",,"",""
"2026/02/19","19616.","A","OR","TMK","TILLAMOOK","US","01/19","19",210,"","Y","BSC","FAIR",45,25,19.2331,"N",45.42200919,123,48,38.0112,"W",-123.81055866,35.6,40,3,,,,"",,,,,"",,,,35.6,"P2L","","","","","","","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2010/05/11","3RD PARTY SURVEY","2010/05/11","","","","","3RD PARTY SURVEY","2010/05/11",,,,,,"","","",,"",,"",""
"2026/02/19","19616.","A","OR","TMK","TILLAMOOK","US","13/31","13",155,"","N","NPI","FAIR",45,25,27.4638,"N",45.4242955,123,49,8.1252,"W",-123.81892366,20.5,42,3,,,,"",,,,,"",,,,31.4,"P2L","","","","Y","","","TREES","","C",17,110,2126,500,"R",,"","3RD PARTY SURVEY","2010/05/11","3RD PARTY SURVEY","2010/05/11","","","","","3RD PARTY SURVEY","2010/05/11",,,,,,"","","",,"",,"",""
"2026/02/19","19616.","A","OR","TMK","TILLAMOOK","US","13/31","31",335,"","N","NPI","FAIR",45,24,42.4754,"N",45.41179872,123,48,39.351,"W",-123.81093083,39.4,40,3.5,,,,"",,,,,"",,,,39.4,"P2L","","","","","","","TREE","","B(V)",18,123,2471,350,"R",,"","3RD PARTY SURVEY","2010/05/11","3RD PARTY SURVEY","2010/05/11","","","","","3RD PARTY SURVEY","2010/05/11",,,,,,"","","",,"",,"",""
"2026/02/19","19616.01","H","OR","6OR3","TILLAMOOK","US","H1","H1",,"","Y","","",45,27,26.29,"N",45.45730277,123,51,18.03,"W",-123.85500833,20,,,,,,"",,,,,"",,,,,"","","","","","","","BLDG","L","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19620.3","A","OR","5S4","TOLEDO","US","13/31","13",155,"","N","NSTD","GOOD",44,36,11.4818,"N",44.60318938,123,56,27.8058,"W",-123.94105716,10,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",12,110,1567,206,"L",,"","FAA-EST IMAGERY","2011/03/22","FAA-EST IMAGERY","2011/03/22","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19620.3","A","OR","5S4","TOLEDO","US","13/31","31",335,"","N","NSTD","GOOD",44,35,55.8603,"N",44.59885008,123,56,17.4516,"W",-123.938181,12,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",3,79,444,69,"R",,"","FAA-EST IMAGERY","2011/03/22","FAA-EST IMAGERY","2011/03/22","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19622.5","A","OR","03OR","TROY","US","07/25","07",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19622.5","A","OR","03OR","TROY","US","07/25","25",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19623.01","H","OR","6OR5","TUALATIN","US","H1","H1",,"","","","",45,22,40.65,"N",45.37795833,122,44,23.16,"W",-122.73976666,215,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2016/07/23","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19624.","A","OR","96OR","UKIAH","US","12/30","12",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19624.","A","OR","96OR","UKIAH","US","12/30","30",,"","Y","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,240,5000,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19625.31","H","OR","59OR","UMATILLA","US","H1","H1",,"","","","",45,55,34.76,"N",45.92632222,119,17,38.55,"W",-119.29404166,366,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","ADO","2025/08/08","FAA-EST IMAGERY","2025/08/08","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19626.","A","OR","OR03","UNION","US","16/34","16",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19626.","A","OR","OR03","UNION","US","16/34","34",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19627.","A","OR","S49","VALE","US","10/28","10",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREE","","A(V)",9,37,362,25,"L",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19627.","A","OR","S49","VALE","US","10/28","28",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREE","","A(V)",24,43,1065,100,"L",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19627.","A","OR","S49","VALE","US","18/36","18",,"","N","BSC","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,880,,"","","","","","","","ROAD","","A(V)",8,15,320,0,"B",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19627.","A","OR","S49","VALE","US","18/36","36",,"","N","BSC","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,125,,"","","","","","","","TREE","","A(V)",25,45,1325,50,"L",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19631.","A","OR","05S","VERNONIA","US","09/27","09",116,"","Y","NONE","",45,51,13.8949,"N",45.85385969,123,14,53.049,"W",-123.24806916,647,,,,,,"",,,,,"",,,,,"","","","","","","","FENCE","","A(V)",0,4,0,0,"B",,"","FAA-EST IMAGERY","2010/07/01","FAA-EST IMAGERY","2010/07/01","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19631.","A","OR","05S","VERNONIA","US","09/27","27",296,"","N","NONE","",45,51,1.27,"N",45.85035277,123,14,15.61,"W",-123.23766944,650,,,,,,"",,,,,"",,,,,"","","","","","","","ROAD","","A(V)",1,15,3,0,"B",,"","ADO","2011/04/11","FAA-EST IMAGERY","2010/07/01","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19631.02","A","OR","30OR","VERNONIA","US","10/28","10",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19631.02","A","OR","30OR","VERNONIA","US","10/28","28",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19633.5","A","OR","R33","WALDPORT","US","16/34","16",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",2,66,187,82,"L/R",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19633.5","A","OR","R33","WALDPORT","US","16/34","34",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",4,62,299,105,"L/R",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19633.65","A","OR","99OR","WALLOWA","US","11/29","11",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19633.65","A","OR","99OR","WALLOWA","US","11/29","29",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19633.85","A","OR","32OR","WAMIC","US","07/25","07",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,60,1000,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19633.85","A","OR","32OR","WAMIC","US","07/25","25",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,50,500,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19634.21","A","OR","OR53","WAPINITIA","US","03/21","03",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19634.21","A","OR","OR53","WAPINITIA","US","03/21","21",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","POLES","M","",,40,37,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19634.85","H","OR","15OR","WARRENTON","US","H1","H1",,"","","","",46,6,59.38,"N",46.11649444,123,55,53.51,"W",-123.93153055,42,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19635.","A","OR","35S","WASCO","US","07/25","07",,"","N","BSC","FAIR",45,35,21.27,"N",45.58924166,120,40,50.59,"W",-120.68071944,1451,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",20,,,,"",,"","ADO","2014/04/24","ADO","2014/04/24","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19635.","A","OR","35S","WASCO","US","07/25","25",,"","N","BSC","FAIR",45,35,21,"N",45.58916666,120,40,2.1,"W",-120.66725,1503,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",20,,,,"",,"","ADO","2014/04/24","ADO","2014/04/24","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19636.","H","OR","92OR","WEST LINN","US","H1","H1",,"","","","",45,20,11.26,"N",45.33646111,122,39,36.62,"W",-122.66017222,400,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","ADO","2025/08/12","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19636.2","H","OR","57OR","WEST LINN","US","H1","H1",,"","","NSTD","FAIR",45,20,35.82,"N",45.34328333,122,41,49.6,"W",-122.69711111,830,,,,,,"",,,,,"",,,,,"","","","","","","","ANT","L","",,100,880,,"",,"","ADO","2025/08/12","OWNER","2016/07/14","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19636.7","A","OR","0OR8","WHITE CITY","US","07/25","07",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINE","","",,40,500,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19636.7","A","OR","0OR8","WHITE CITY","US","07/25","25",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","",,50,500,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19636.71","H","OR","39OR","WHITE CITY","US","H1","H1",,"","","","",42,25,49.75,"N",42.43048611,122,52,37.48,"W",-122.87707777,1280,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","ADO","2025/08/08","FAA-EST IMAGERY","2025/08/08","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19636.72","A","OR","OG25","WHITE CITY","US","16/34","16",,"","Y","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,100,600,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19636.72","A","OR","OG25","WHITE CITY","US","16/34","34",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19636.72","A","OR","OG25","WHITE CITY","US","H1","H1",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19639.9","A","OR","6OR6","WONDER","US","15/33","15",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","HILL","","",,600,1000,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19639.9","A","OR","6OR6","WONDER","US","15/33","33",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","HILL","","",,1000,4000,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19645.5","A","OR","OR05","YAMHILL","US","07/25","07",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","BLDG","","A(V)",0,70,55,0,"B",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19645.5","A","OR","OR05","YAMHILL","US","07/25","25",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",5,45,250,90,"R",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19645.51","A","OR","OR59","YAMHILL","US","07/25","07",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19645.51","A","OR","OR59","YAMHILL","US","07/25","25",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","",,50,1500,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","19653.","A","PA","PS27","ADDISON","US","14/32","14",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
