"EFF_DATE","COUNTRY_CODE","LOC_ID","REGION_CODE","STATE","CITY","LID_GROUP","FAC_TYPE","FAC_NAME","RESP_ARTCC_ID","ARTCC_COMPUTER_ID","FSS_ID"
"2026/02/19","US","PVD","ANE","RI","PROVIDENCE","SPECIAL USE RESOURCE","WEATHER STATION","WSO","","",""
"2026/02/19","US","PVD","ANE","RI","PROVIDENCE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PVE","ASO","TN","LEXINGTON-PARSONS","LANDING FACILITY","A","BEECH RIVER RGNL","ZME","ZCM","MKL"
"2026/02/19","US","PVE","ASO","TN","LEXINGTON-PARSONS","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","PVE","ASO","TN","LEXINGTON-PARSONS","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PVF","AWP","CA","PLACERVILLE","LANDING FACILITY","A","PLACERVILLE","ZOA","ZCO","RIU"
"2026/02/19","US","PVF","AWP","CA","PLACERVILLE","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","PVF","AWP","CA","PLACERVILLE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PVG","AEA","VA","NORFOLK","LANDING FACILITY","A","HAMPTON ROADS EXEC","ZDC","ZCW","DCA"
"2026/02/19","US","PVG","AEA","VA","NORFOLK","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","PVG","AEA","VA","NORFOLK","INSTRUMENT LANDING SYSTEM","LD","HAMPTON ROADS EXEC(PVG) ILS RWY 10","ZDC","ZCW",""
"2026/02/19","US","PVG","AEA","VA","NORFOLK","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PVJ","ASW","OK","PAULS VALLEY","LANDING FACILITY","A","PAULS VALLEY MUNI","ZFW","ZCF","MLC"
"2026/02/19","US","PVJ","ASW","OK","PAULS VALLEY","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","PVJ","ASW","OK","PAULS VALLEY","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PVL","ACE","MO","KANSAS CITY","INSTRUMENT LANDING SYSTEM","LD","KANSAS CITY INTL(MCI) ILS RWY 01R","ZKC","ZCK",""
"2026/02/19","TC","PVN","","","PROVIDENCIALES","NAVIGATION AID","VOR/DME","PROVIDENCIALES","","","MIA"
"2026/02/19","US","PVO","AEA","NJ","ATLANTIC CITY","INSTRUMENT LANDING SYSTEM","LD","ATLANTIC CITY INTL(ACY) ILS RWY 13","ZDC","ZCW",""
"2026/02/19","US","PVU","ANM","UT","PROVO","LANDING FACILITY","A","PROVO MUNI","ZLC","ZCU","CDC"
"2026/02/19","US","PVU","ANM","UT","PROVO","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","PVU","ANM","UT","PROVO","INSTRUMENT LANDING SYSTEM","LD","PROVO MUNI(PVU) ILS RWY 13","ZLC","ZCU",""
"2026/02/19","US","PVU","ANM","UT","PROVO","REMOTE COMMUNICATION OUTLET","RCO","PROVO","","","CDC"
"2026/02/19","US","PVU","ANM","UT","PROVO","NAVIGATION AID","VOR/DME","PROVO","ZLC","ZCU","CDC"
"2026/02/19","US","PVU","ANM","UT","PROVO","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PVW","ASW","TX","PLAINVIEW","LANDING FACILITY","A","HALE COUNTY","ZFW","ZCF","FTW"
"2026/02/19","US","PVW","ASW","TX","PLAINVIEW","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","PVW","ASW","TX","PLAINVIEW","REMOTE COMMUNICATION OUTLET","RCO","PLAINVIEW","","","FTW"
"2026/02/19","US","PVW","ASW","TX","PLAINVIEW","NAVIGATION AID","VOR/DME","PLAINVIEW","ZFW","ZCF","FTW"
"2026/02/19","US","PVW","ASW","TX","PLAINVIEW","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PVY","AGL","OH","CLEVELAND","INSTRUMENT LANDING SYSTEM","LD","CLEVELAND-HOPKINS INTL(CLE) ILS RWY 24R","ZOB","ZCC",""
"2026/02/19","US","PWA","ASW","OK","OKLAHOMA CITY","LANDING FACILITY","A","WILEY POST","ZFW","ZCF","MLC"
"2026/02/19","US","PWA","ASW","OK","OKLAHOMA CITY","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","PWA","ASW","OK","OKLAHOMA CITY","INSTRUMENT LANDING SYSTEM","LS","WILEY POST(PWA) ILS RWY 17L","ZFW","ZCF",""
"2026/02/19","US","PWA","ASW","OK","OKLAHOMA CITY","REMOTE COMMUNICATION OUTLET","RCO","WILEY POST","","","MLC"
"2026/02/19","US","PWA","ASW","OK","OKLAHOMA CITY","NAVIGATION AID","VOR/DME","WILEY POST","ZFW","ZCF","MLC"
"2026/02/19","US","PWA","ASW","OK","OKLAHOMA CITY","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PWB","ASO","FL","WEST PALM BEACH","INSTRUMENT LANDING SYSTEM","LG","PALM BEACH INTL(PBI) ILS RWY 28R","ZMA","ZCR",""
"2026/02/19","US","PWC","AGL","MN","PINE RIVER","LANDING FACILITY","A","PINE RIVER RGNL","ZMP","ZCP","PNM"
"2026/02/19","US","PWC","AGL","MN","PINE RIVER","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","PWC","AGL","MN","PINE RIVER","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PWD","ANM","MT","PLENTYWOOD","LANDING FACILITY","A","SHER-WOOD","ZLC","ZCU","GTF"
"2026/02/19","US","PWD","ANM","MT","PLENTYWOOD","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","PWD","ANM","MT","PLENTYWOOD","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PWE","ACE","NE","PAWNEE CITY","NAVIGATION AID","DME","PAWNEE CITY","ZMP","ZCP","OLU"
"2026/02/19","US","PWF","AGL","OH","BATAVIA","NAVIGATION AID","NDB","SPORTYS","ZID","ZCI","DAY"
"2026/02/19","US","PWG","ASW","TX","WACO","LANDING FACILITY","A","MC GREGOR EXEC","ZFW","ZCF","FTW"
"2026/02/19","US","PWG","ASW","TX","WACO","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","PWG","ASW","TX","WACO","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PWK","AGL","IL","CHICAGO/PROSPECT HEIGHTS/WHEELING","LANDING FACILITY","A","CHICAGO EXEC","ZAU","ZCG","IKK"
"2026/02/19","US","PWK","AGL","IL","CHICAGO/PROSPECT HEIGHTS/WHEELING","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","PWK","AGL","IL","CHICAGO/PROSPECT HEIGHTS/WHEELING","INSTRUMENT LANDING SYSTEM","LD","CHICAGO EXEC(PWK) ILS RWY 16","ZAU","ZCG",""
"2026/02/19","US","PWK","AGL","IL","CHICAGO/PROSPECT HEIGHTS/WHEELING","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PWL","AEA","NY","POUGHKEEPSIE","NAVIGATION AID","VOR/DME","PAWLING","ZNY","ZCN","ISP"
"2026/02/19","US","PWM","ANE","ME","PORTLAND","LANDING FACILITY","A","PORTLAND INTL JETPORT","ZBW","ZCB","BGR"
"2026/02/19","US","PWM","ANE","ME","PORTLAND","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","PWM","ANE","ME","PORTLAND","INSTRUMENT LANDING SYSTEM","LD","PORTLAND INTL JETPORT(PWM) ILS RWY 11","ZBW","ZCB",""
"2026/02/19","US","PWM","ANE","ME","PORTLAND","NAVIGATION AID","VOT","PORTLAND","","","BGR"
"2026/02/19","US","PWM","ANE","ME","PORTLAND","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PWR","AAL","AK","PORT WALTER","LANDING FACILITY","C","PORT WALTER","ZAN","ZAN","SIT"
"2026/02/19","US","PWT","ANM","WA","BREMERTON","LANDING FACILITY","A","BREMERTON NTL","ZSE","ZCS","SEA"
"2026/02/19","US","PWT","ANM","WA","BREMERTON","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","PWT","ANM","WA","BREMERTON","INSTRUMENT LANDING SYSTEM","LS","BREMERTON NTL(PWT) ILS RWY 20","ZSE","ZCS",""
"2026/02/19","US","PWT","ANM","WA","BREMERTON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PWX","AAL","AK","NORTH SLOPE","SPECIAL USE RESOURCE","WEATHER STATION","STAND ALONE AWOS MOUNTED ON MOVABLE OIL RIG CALLED "" POPLAR PIONEER""","","",""
"2026/02/19","US","PXE","ASO","GA","PERRY","LANDING FACILITY","A","PERRY-HOUSTON COUNTY","ZTL","ZCT","MCN"
"2026/02/19","US","PXE","ASO","GA","PERRY","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","PXE","ASO","GA","PERRY","INSTRUMENT LANDING SYSTEM","LG","PERRY-HOUSTON COUNTY(PXE) ILS RWY 36","ZTL","ZCT",""
"2026/02/19","US","PXE","ASO","GA","PERRY","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PXK","AAL","AK","PAXSON","LANDING FACILITY","A","PAXSON","ZAN","ZAN","ENA"
"2026/02/19","US","PXK","AAL","AK","PAXSON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PXN","AWP","CA","PANOCHE","REMOTE COMMUNICATION OUTLET","RCO","PANOCHE","","","RIU"
"2026/02/19","US","PXN","AWP","CA","PANOCHE","NAVIGATION AID","VORTAC","PANOCHE","ZOA","ZCO","RIU"
"2026/02/19","US","PXP","AGL","OH","CLEVELAND","INSTRUMENT LANDING SYSTEM","LD","CLEVELAND-HOPKINS INTL(CLE) ILS RWY 28","ZOB","ZCC",""
"2026/02/19","US","PXR","AWP","AZ","PHOENIX","NAVIGATION AID","VORTAC","PHOENIX","ZAB","ZCA","PRC"
"2026/02/19","US","PXT","AEA","MD","PATUXENT RIVER","REMOTE COMMUNICATION OUTLET","RCO","PATUXENT","","","DCA"
"2026/02/19","US","PXV","AGL","IN","EVANSVILLE","NAVIGATION AID","VORTAC","POCKET CITY","ZID","ZCI","HUF"
"2026/02/19","US","PXY","AGL","WI","MILWAUKEE","INSTRUMENT LANDING SYSTEM","LE","GENERAL MITCHELL INTL(MKE) ILS RWY 25L","ZAU","ZCG",""
"2026/02/19","US","PYC","AAL","AK","KUPARUK","NAVIGATION AID","NDB","PITSAND","ZAN","ZAN","SCC"
"2026/02/19","US","PYE","AWP","CA","POINT REYES","REMOTE COMMUNICATION OUTLET","RCO","POINT REYES","","","OAK"
"2026/02/19","US","PYE","AWP","CA","POINT REYES","NAVIGATION AID","VOR/DME","POINT REYES","ZOA","ZCO","OAK"
"2026/02/19","US","PYF","ASW","TX","FAIRFIELD","NAVIGATION AID","NDB","PYRAMID","ZFW","ZCF","FTW"
"2026/02/19","US","PYG","ASO","SC","PAGELAND","LANDING FACILITY","A","PAGELAND","ZTL","ZCT","AND"
"2026/02/19","US","PYL","AAL","AK","PERRY ISLAND","LANDING FACILITY","C","PERRY ISLAND","ZAN","ZAN","JNU"
"2026/02/19","US","PYM","ANE","MA","PLYMOUTH","LANDING FACILITY","A","PLYMOUTH MUNI","ZBW","ZCB","BDR"
"2026/02/19","US","PYM","ANE","MA","PLYMOUTH","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","PYM","ANE","MA","PLYMOUTH","INSTRUMENT LANDING SYSTEM","LD","PLYMOUTH MUNI(PYM) ILS RWY 06","ZBW","ZCB",""
"2026/02/19","US","PYM","ANE","MA","PLYMOUTH","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PYN","ACE","MO","PIEDMONT","LANDING FACILITY","A","PIEDMONT MUNI","ZME","ZCM","STL"
"2026/02/19","US","PYN","ACE","MO","PIEDMONT","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","PYP","ASO","AL","CENTRE","LANDING FACILITY","A","CENTRE PIEDMONT/CHEROKEE COUNTY RGNL","ZTL","ZCT","ANB"
"2026/02/19","US","PYX","ASW","TX","PERRYTON","LANDING FACILITY","A","PERRYTON OCHILTREE COUNTY","ZKC","ZCK","FTW"
"2026/02/19","US","PYX","ASW","TX","PERRYTON","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","PYX","ASW","TX","PERRYTON","NAVIGATION AID","NDB","PERRYTON","ZKC","ZCK","FTW"
"2026/02/19","US","PYX","ASW","TX","PERRYTON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PZD","ASO","GA","ALBANY","NAVIGATION AID","VOR/DME","PECAN","ZJX","ZCJ","MCN"
"2026/02/19","US","PZQ","AGL","MI","ROGERS CITY","LANDING FACILITY","A","PRESQUE ISLE COUNTY","ZMP","ZCP","LAN"
"2026/02/19","US","PZQ","AGL","MI","ROGERS CITY","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","PZQ","AGL","MI","ROGERS CITY","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","PZV","AEA","NY","NEW YORK","INSTRUMENT LANDING SYSTEM","LE","LAGUARDIA(LGA) ILS RWY 31","ZNY","ZCN",""
"2026/02/19","US","PZZ","ASW","LA","SHIP SHOAL 241","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","PZZ","ASW","LA","SHIP SHOAL 241","SPECIAL USE RESOURCE","WEATHER STATION","SHIP SHOAL 241 AWOS-3","","",""
"2026/02/19","US","PZZ","ASW","LA","SHIP SHOAL 241","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","R03","ANM","OR","ALKALI LAKE","LANDING FACILITY","A","ALKALI LAKE STATE","ZSE","ZCS","MMV"
"2026/02/19","US","R33","ANM","OR","WALDPORT","LANDING FACILITY","A","WAKONDA BEACH STATE","ZSE","ZCS","MMV"
"2026/02/19","US","R47","AGL","OH","LEIPSIC","LANDING FACILITY","A","RUHES","ZOB","ZCC","CLE"
"2026/02/19","US","R49","ANM","WA","REPUBLIC","LANDING FACILITY","A","FERRY COUNTY","ZSE","ZCS","SEA"
"2026/02/19","US","R90","ACE","NE","OMAHA","CONTROL FACILITY","TRACON","OMAHA TRACON","","",""
"2026/02/19","US","RAC","AGL","WI","RACINE","LANDING FACILITY","A","BATTEN INTL","ZAU","ZCG","GRB"
"2026/02/19","US","RAC","AGL","WI","RACINE","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","RAC","AGL","WI","RACINE","INSTRUMENT LANDING SYSTEM","LS","BATTEN INTL(RAC) ILS RWY 04","ZAU","ZCG",""
"2026/02/19","US","RAC","AGL","WI","RACINE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RAD","AGL","MN","WARROAD","SPECIAL USE RESOURCE","WEATHER STATION","AMOS","","",""
"2026/02/19","US","RAH","ASO","NC","RALEIGH/DURHAM","SPECIAL USE RESOURCE","WEATHER STATION","WSO","","",""
"2026/02/19","US","RAL","AWP","CA","RIVERSIDE","LANDING FACILITY","A","RIVERSIDE","ZLA","ZCL","RAL"
"2026/02/19","US","RAL","AWP","CA","RIVERSIDE","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","RAL","AWP","CA","RIVERSIDE","INSTRUMENT LANDING SYSTEM","LS","RIVERSIDE(RAL) ILS RWY 09","ZLA","ZCL",""
"2026/02/19","US","RAL","AWP","CA","RIVERSIDE","FLIGHT SERVICE STATION","RADIO","RIVERSIDE","","",""
"2026/02/19","US","RAL","AWP","CA","RIVERSIDE","REMOTE COMMUNICATION OUTLET","RCO","RIVERSIDE","","","RAL"
"2026/02/19","US","RAL","AWP","CA","RIVERSIDE","NAVIGATION AID","VOR","RIVERSIDE","ZLA","ZCL","RAL"
"2026/02/19","US","RAL","AWP","CA","RIVERSIDE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RAM","AAL","AK","KETCHIKAN","REMOTE COMMUNICATION OUTLET","RCO","RATZ MOUNTAIN","","","KTN"
"2026/02/19","US","RAP","AGL","SD","RAPID CITY","LANDING FACILITY","A","RAPID CITY RGNL","ZDV","ZCD","HON"
"2026/02/19","US","RAP","AGL","SD","RAPID CITY","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","RAP","AGL","SD","RAPID CITY","INSTRUMENT LANDING SYSTEM","LD","RAPID CITY RGNL(RAP) ILS RWY 32","ZDV","ZCD",""
"2026/02/19","US","RAP","AGL","SD","RAPID CITY","REMOTE COMMUNICATION OUTLET","RCO","RAPID CITY","","","HON"
"2026/02/19","US","RAP","AGL","SD","RAPID CITY","REMOTE COMMUNICATION OUTLET","RCO1","RAPID CITY","","","HON"
"2026/02/19","US","RAP","AGL","SD","RAPID CITY","NAVIGATION AID","VORTAC","RAPID CITY","ZDV","ZCD","HON"
"2026/02/19","US","RAP","AGL","SD","RAPID CITY","SPECIAL USE RESOURCE","WEATHER STATION","WSO","","",""
"2026/02/19","US","RAP","AGL","SD","RAPID CITY","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RAS","ASW","TX","PORT ARANSAS","LANDING FACILITY","A","MUSTANG BEACH","ZHU","ZCH","SJT"
"2026/02/19","US","RAS","ASW","TX","PORT ARANSAS","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","RAS","ASW","TX","PORT ARANSAS","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RAV","AEA","PA","RAVINE","NAVIGATION AID","VORTAC","RAVINE","ZNY","ZCN","IPT"
"2026/02/19","US","RAW","ACE","MO","WARSAW","LANDING FACILITY","A","WARSAW MUNI","ZKC","ZCK","COU"
"2026/02/19","US","RAW","ACE","MO","WARSAW","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","RAW","ACE","MO","WARSAW","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RAX","ASO","NC","RALEIGH/DURHAM","SPECIAL USE RESOURCE","WEATHER STATION","WSR","","",""
"2026/02/19","US","RAX","ASO","NC","RALEIGH/DURHAM","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RAY","ACE","NE","OMAHA","INSTRUMENT LANDING SYSTEM","LD","EPPLEY AIRFIELD(OMA) ILS RWY 14L","ZMP","ZCP",""
"2026/02/19","US","RBA","ACE","KS","ROBINSON","NAVIGATION AID","DME","ROBINSON","ZKC","ZCK","ICT"
"2026/02/19","US","RBD","ASW","TX","DALLAS","LANDING FACILITY","A","DALLAS EXEC","ZFW","ZCF","FTW"
"2026/02/19","US","RBD","ASW","TX","DALLAS","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","RBD","ASW","TX","DALLAS","INSTRUMENT LANDING SYSTEM","LD","DALLAS EXEC(RBD) ILS RWY 31","ZFW","ZCF",""
"2026/02/19","US","RBD","ASW","TX","DALLAS","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RBE","ACE","NE","BASSETT","LANDING FACILITY","A","ROCK COUNTY","ZDV","ZCD","OLU"
"2026/02/19","US","RBG","ANM","OR","ROSEBURG","LANDING FACILITY","A","ROSEBURG RGNL","ZSE","ZCS","MMV"
"2026/02/19","US","RBG","ANM","OR","ROSEBURG","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","RBG","ANM","OR","ROSEBURG","REMOTE COMMUNICATION OUTLET","RCO","ROSEBURG","","","MMV"
"2026/02/19","US","RBG","ANM","OR","ROSEBURG","NAVIGATION AID","VOR/DME","ROSEBURG","ZSE","ZCS","MMV"
"2026/02/19","US","RBG","ANM","OR","ROSEBURG","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RBJ","AWP","AZ","TUCSON","NAVIGATION AID","NDB","ROBLES","ZAB","ZCA","PRC"
"2026/02/19","US","RBL","AWP","CA","RED BLUFF","LANDING FACILITY","A","RED BLUFF MUNI","ZOA","ZCO","RIU"
"2026/02/19","US","RBL","AWP","CA","RED BLUFF","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","RBL","AWP","CA","RED BLUFF","REMOTE COMMUNICATION OUTLET","RCO","RED BLUFF","","","RIU"
"2026/02/19","US","RBL","AWP","CA","RED BLUFF","NAVIGATION AID","VORTAC","RED BLUFF","ZOA","ZCO","RIU"
"2026/02/19","US","RBL","AWP","CA","RED BLUFF","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RBM","ASW","AR","CAMP ROBINSON/LITTLE ROCK","LANDING FACILITY","A","ROBINSON AAF (CAMP ROBINSON)","ZME","ZCM","JBR"
"2026/02/19","US","RBM","ASW","AR","CAMP ROBINSON/LITTLE ROCK","CONTROL FACILITY","BASE OPS","","","",""
"2026/02/19","US","RBN","ANE","MA","BOSTON","SPECIAL USE RESOURCE","SPECIAL USAGE","NEW ENGLAND REGIONAL OFFICE MESSAGE CENTER","","",""
"2026/02/19","US","RBO","ASW","TX","ROBSTOWN","LANDING FACILITY","A","NUECES COUNTY","ZHU","ZCH","SJT"
"2026/02/19","US","RBO","ASW","TX","ROBSTOWN","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","RBO","ASW","TX","ROBSTOWN","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RBS","AGL","IL","ROBERTS","NAVIGATION AID","VOR/DME","ROBERTS","ZAU","ZCG","STL"
"2026/02/19","US","RBV","AEA","NJ","ROBBINSVILLE","NAVIGATION AID","VORTAC","ROBBINSVILLE","ZDC","ZCW","MIV"
"2026/02/19","US","RBW","ASO","SC","WALTERBORO","LANDING FACILITY","A","LOWCOUNTRY RGNL","ZJX","ZCJ","AND"
"2026/02/19","US","RBW","ASO","SC","WALTERBORO","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","RBW","ASO","SC","WALTERBORO","INSTRUMENT LANDING SYSTEM","LD","LOWCOUNTRY RGNL(RBW) ILS RWY 23","ZJX","ZCJ",""
"2026/02/19","US","RBW","ASO","SC","WALTERBORO","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RBX","ASO","NC","MANTEO","NAVIGATION AID","VOR/DME","WRIGHT BROTHERS","ZDC","ZCW","RDU"
"2026/02/19","US","RBY","AAL","AK","RUBY","LANDING FACILITY","A","RUBY","ZAN","ZAN","FAI"
"2026/02/19","US","RBY","AAL","AK","RUBY","WEATHER SENSOR","AWOS-3P","","","",""
"2026/02/19","US","RBY","AAL","AK","RUBY","REMOTE COMMUNICATION OUTLET","RCO","RUBY","","","FAI"
"2026/02/19","US","RBY","AAL","AK","RUBY","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RC0","ANM","MT","CLINTON","LANDING FACILITY","A","ROCK CREEK","ZLC","ZCU","GTF"
"2026/02/19","US","RCA","AGL","SD","RAPID CITY","LANDING FACILITY","A","ELLSWORTH AFB","ZDV","ZCD","HON"
"2026/02/19","US","RCA","AGL","SD","RAPID CITY","CONTROL FACILITY","BASE OPS","ELLSWORTH AFB","","",""
"2026/02/19","US","RCA","AGL","SD","RAPID CITY","INSTRUMENT LANDING SYSTEM","LS","ELLSWORTH AFB(RCA) ILS RWY 31","ZDV","ZCD",""
"2026/02/19","US","RCA","AGL","SD","RAPID CITY","NAVIGATION AID","TACAN","ELLSWORTH","ZDV","ZCD","HON"
"2026/02/19","US","RCA","AGL","SD","RAPID CITY","SPECIAL USE RESOURCE","WEATHER STATION","ELLSWORTH AWS COMEDS STN","","",""
"2026/02/19","US","RCA","AGL","SD","RAPID CITY","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RCC","AEA","VA","HAMPTON","SPECIAL USE RESOURCE","ADMINISTRATIVE SERVICES","USAF RESCUE COORDINATION CNTR","","",""
"2026/02/19","US","RCE","ASW","OK","OKLAHOMA CITY","LANDING FACILITY","A","CLARENCE E PAGE MUNI","ZFW","ZCF","MLC"
"2026/02/19","US","RCE","ASW","OK","OKLAHOMA CITY","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","RCE","ASW","OK","OKLAHOMA CITY","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RCK","ASW","TX","ROCKDALE","LANDING FACILITY","A","H H COFFIELD RGNL","ZHU","ZCH","CXO"
"2026/02/19","US","RCM","ACE","MO","WARRENSBURG","LANDING FACILITY","A","SKYHAVEN","ZKC","ZCK","COU"
"2026/02/19","US","RCM","ACE","MO","WARRENSBURG","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","RCM","ACE","MO","WARRENSBURG","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RCP","ACE","KS","STOCKTON","LANDING FACILITY","A","ROOKS COUNTY RGNL","ZDV","ZCD","ICT"
"2026/02/19","US","RCP","ACE","KS","STOCKTON","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","RCP","ACE","KS","STOCKTON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RCR","AGL","IN","ROCHESTER","LANDING FACILITY","A","FULTON COUNTY","ZAU","ZCG","HUF"
"2026/02/19","US","RCR","AGL","IN","ROCHESTER","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","RCR","AGL","IN","ROCHESTER","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RCV","ANM","CO","DEL NORTE","LANDING FACILITY","A","ASTRONAUT KENT ROMINGER","ZDV","ZCD","DEN"
"2026/02/19","US","RCV","ANM","CO","DEL NORTE","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","RCV","ANM","CO","DEL NORTE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RCX","AGL","WI","LADYSMITH","LANDING FACILITY","A","RUSK COUNTY","ZMP","ZCP","GRB"
"2026/02/19","US","RCX","AGL","WI","LADYSMITH","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","RCX","AGL","WI","LADYSMITH","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RCZ","ASO","NC","ROCKINGHAM","LANDING FACILITY","A","RICHMOND COUNTY","ZDC","ZCW","RDU"
"2026/02/19","US","RCZ","ASO","NC","ROCKINGHAM","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","RCZ","ASO","NC","ROCKINGHAM","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RDD","AWP","CA","REDDING","LANDING FACILITY","A","REDDING RGNL","ZOA","ZCO","RIU"
"2026/02/19","US","RDD","AWP","CA","REDDING","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","RDD","AWP","CA","REDDING","INSTRUMENT LANDING SYSTEM","LD","REDDING RGNL(RDD) ILS RWY 34","ZOA","ZCO",""
"2026/02/19","US","RDD","AWP","CA","REDDING","REMOTE COMMUNICATION OUTLET","RCO","REDDING","","","RIU"
"2026/02/19","US","RDD","AWP","CA","REDDING","NAVIGATION AID","VOR/DME","REDDING","ZOA","ZCO","RIU"
"2026/02/19","US","RDD","AWP","CA","REDDING","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RDG","AEA","PA","READING","LANDING FACILITY","A","READING RGNL/CARL A SPAATZ FLD","ZNY","ZCN","IPT"
"2026/02/19","US","RDG","AEA","PA","READING","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","RDG","AEA","PA","READING","INSTRUMENT LANDING SYSTEM","LS","READING RGNL/CARL A SPAATZ FLD(RDG) ILS RWY 36","ZNY","ZCN",""
"2026/02/19","US","RDG","AEA","PA","READING","SPECIAL USE RESOURCE","WEATHER STATION","WSO","","",""
"2026/02/19","US","RDG","AEA","PA","READING","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","RDK","ACE","IA","RED OAK","LANDING FACILITY","A","RED OAK MUNI","ZMP","ZCP","FOD"
